,text,ton,keywords,names,likes,replies
773,"@NicholazRussia вы мне все доказали, включайте телевизор скоро Соловьев",neutral,"['телевизор', 'соловьев']",соловьев,0.0,0.0
774,Оставьте в покое Украину Сирию и другие страны займитесь внутренними проблемами в России!,neutral,"['другие страна', 'внутренние проблемы']",,4.0,1.0
775,"Я тебе больше скажу, щас и Украину забудут, ведь Раду убирают) на Молдову переключаться, противника выбирают по уровню)",neutral,"['уровень', 'украина']",раду,0.0,0.0
776,🤮,neutral,[],,0.0,0.0
777,"Они хоть когда-нибудь тему меняют😂 А если бы не было Украины, эта программа вообще существовала?",neutral,"['украина', 'тема']",,3.0,0.0
778,Когда ты уже заткнешься?,neutral,[],,161.0,3.0
779,Maxim M Привет госдеп😜,neutral,"['maxim m', 'привет']",,0.0,0.0
780,"Что там навэльный, не получилось без палива лярд отмыть)",neutral,"['палив', 'лярд']",,2.0,0.0
781,Никогда!,neutral,[],,0.0,0.0
782,"Соловьиная какашка... Фу, как воняет. А за деньги, станет раком",negative,"['соловьиная какашка', 'рак']",,1.0,0.0
783,Когда этот патриот уже свалит из России на свою дачу в Италию.,neutral,"['россия', 'патриот']",,5.0,0.0
784,Зашла чтоб только поставить диз! Мерзкую рожу помета даже пару секунд смотреть противно!,negative,"['пара секунд', 'мерзкая рожа']",,2.0,0.0
785,Готовы к соловьиному помету?,neutral,['соловьиный помета'],,6.0,0.0
786,"Фу блин,",negative,[],,1.0,0.0
787,Слишком мало дизлайков!,negative,[],,13.0,0.0
788,Соловьев - сильное рвотное средство.,neutral,"['сильное рвотное', 'средство']",соловьев,31.0,0.0
789,педрилы епта.,negative,['педрилы епта'],,4.0,0.0
790,"Зашёл, чтобы просто поставить дизлайк",neutral,['дизлайк'],,16.0,0.0
791,соловьиное гуано..,neutral,['соловьиное гуано'],,21.0,0.0
792,Русский Геббельс,neutral,['русский геббельс'],,3.0,0.0
793,"Свидомые опять возбудились по-крупному! Провокация не удалась, бросились скакать как блохи опять по всем сайтам! У СБУ деньги кончились, Ходорковский теперь кормит! Отгребёте по-полной. Камеры исправно работают.",negative,"['все сайты', 'ходорковский']",ходорковский,1.0,0.0
794,"Журналист, блогеры обрыганые всё продажные.",negative,"['журналист', 'блогеры']",,0.0,0.0
795,"Помёт, а почему вы раньше кудахтали?",neutral,['помёт'],,8.0,0.0
796,"Салам, Петухов",skip,"['сала', 'петухи']",,1.0,0.0
797,Такая дичь,negative,['такая дичь'],,4.0,0.0
798,"Соловей кусок дерьма, вали в свою Италию!!!!!",negative,"['кусок дерьма', 'соловей']",,4.0,0.0
799,"Люди китаёсы захватывают нашу Землю неужели вам всё равно ,  те кто \nпопробовал хотя бы избить рекетиров китаёсов наш омон закидал гранатами \nна пятом этаже с крыши закидывали, а потом объявили , что не китайцы \nбыли обнаглевшие захватчики предприятий, а те кого убили. Поэтому на \nДальнем Востоке и в Сибири всё больше опасаются впрягаться за наших \nпротив китаёсов, есть видео в интернете наберите. Наша власть продалась и\n выкачивают и продают последнее перед тем как сбежать за бугор, они \nзнают что единственное, что может их остановить - это всеобщая \nинформированность про нацизм китайцев и тогда просто не получится \nпокупать у китая барахло и по дешевке отдавать земли Сибири. Нужно \nделать постоянно каждый день хоть один репост этого видео пусть люди на \nдругих каналах знают, пусть народ России поднимается против захватчиков,\n если уже не поздно\n@",negative,"['люди', 'видео']",,6.0,0.0
800,"Люди китаёсы захватывают нашу Землю неужели вам всё равно ,  те кто \nпопробовал хотя бы избить рекетиров китаёсов наш омон закидал гранатами \nна пятом этаже с крыши закидывали, а потом объявили , что не китайцы \nбыли обнаглевшие захватчики предприятий, а те кого убили. Поэтому на \nДальнем Востоке и в Сибири всё больше опасаются впрягаться за наших \nпротив китаёсов, есть видео в интернете наберите. Наша власть продалась и\n выкачивают и продают последнее перед тем как сбежать за бугор, они \nзнают что единственное, что может их остановить - это всеобщая \nинформированность про нацизм китайцев и тогда просто не получится \nпокупать у китая барахло и по дешевке отдавать земли Сибири. Нужно \nделать постоянно каждый день хоть один репост этого видео пусть люди на \nдругих каналах знают, пусть народ России поднимается против захватчиков,\n если уже не поздно\n@",negative,"['люди', 'видео']",,6.0,0.0
801,"Владимир Соловьев забыл что он живет в России? Такое чувство что он из Украины, вообще не вспоминает о своей стране",neutral,"['такое чувство', 'украина']",владимир соловьев,13.0,7.0
802,он в Италии вообще то живёт,neutral,['италия'],,1.0,0.0
803,"@Krio Polis опять чучело кукарекает с новой страницы, вас последнее время как грибов после дождя",negative,"['последнее время', 'новая страница']",,0.0,0.0
804,"@Krio Polis видел прямые трансляции, ни у кого не было ни какого оружия, упаковывали незаконно",neutral,"['прямые трансляции', 'какой оружие']",,0.0,0.0
805,"@03 03 \nТо чувство оказалось верным...\nГде ты видишь что аккаунт новый?\nЯ уже лет 10 как тут зареген.\nКончай врать, легче жить станет.",negative,"['чувство', 'года']",,0.0,0.0
806,"@03 03 \nЗаконы изучи для начала, что бы говорить что законно, а что нет.\nМитинг был не законен, т.к. не согласовывался, даже попытки не было.",neutral,"['попытка', 'нет.\\nмитинг']",,0.0,0.0
807,"@Krio Polis конституцию изучи для начала, и закон о росгвардии, и законы о выборах, что бы мне писать!",neutral,"['krio polis', 'росгвардия']",,0.0,0.0
808,"@03 03 \nЧто,  с темы митингов уже соскочил? :)",neutral,['тема митингов'],,0.0,0.0
809,"Одни дизлайки у видео соловьиного помета, а лайки и те только от ботов. Ему самому не стыдно такой говноконтент выпускать в ютуб?😆",negative,"['такая говноконтент', 'соловьиный помета']",,75.0,6.0
810,"Т.е дизлайки это настоящие люди, а лайки сразу боты?🤦 Пздц вы долба*бы🤦",negative,"['настоящие люди', 'пздцы']",,3.0,0.0
811,Sergey Turgenev Привет госдеп😜,neutral,"['sergey turgenev', 'привет']",,3.0,0.0
812,А что по вашему годный? Как подростки кровь для Навального сдают? 😆,neutral,"['подростки', 'кровь']",,0.0,0.0
813,"Так ботам дали команду, они прибежали и дизлайки наставили. И комменты однотипные. Про Италию, про помёт, про кремлеботов. А аргументировано и развёрнуто что то не хватает. либо интеллекта, либо времени. Наверно команду дали бежать на другое видео ставить дизы. Хорошо хоть дизлайки тоже двигают видео в топе. Больше людей увидит видео. А это важно.",negative,"['команда', 'дизлайки']",,3.0,0.0
814,@Russian Empire не ищите логики от бота),neutral,"['russian empire', 'логика']",,1.0,0.0
815,Соловью похуй на мнение народа он бабосы отрабатывает причем миллионы. Его государство поддерживаем и боты (сверху 3 или 4  дырявых уебка Пригоженских чета высрали),negative,"['4 дырявых уебка', 'пригоженские чета']",,1.0,0.0
816,"Привет помёт, чтоб ты сдох",negative,"['привет', 'помёт']",,18.0,0.0
817,соловьев так старательно вылизывает власти анус аж причмокивает пухлыми губками.,negative,"['пухлые губки', 'соловьев']",,11.0,0.0
818,"Не лайкайте коменты, видео попадает в тренды отчасти из-за этого",neutral,"['тренды', 'коменты']",,0.0,0.0
819,"Как будто алкоголики в пятницу на кухне политику обсуждают, лол",neutral,"['пятница', 'политика']",,150.0,1.0
820,"большой опыт в таких посиделках?:) ну собсна что ты делаешь на кухнях с алкоголиками, чтобы так рассуждать?:)",neutral,"['такие посиделки', 'большая опыт']",,0.0,0.0
821,"соловей питух ссаный, где мой диз? и мои лайки на комменты? Ты даже их пиздишь! Ты пиздИшь и пИздишь! Помет вали в италию!",negative,"['мои лайки', 'соловей']",,3.0,0.0
822,Цирк с клоунами,neutral,"['цирк', 'клоуны']",,5.0,0.0
823,Соловьев ты так и не ответил для чего тебе и твоей семье вид на жительство в Италии???Патриот ты ебанный...,negative,"['твоя семья', 'соловьев']",,6.0,0.0
824,Дизлайк не глядя,neutral,['дизлайк'],,5.0,0.0
825,"Обычно видео попадают в тренды из-за лайков, но не в этом случае, они ровно да наоборот))",neutral,"['тренды', 'случай']",,33.0,2.0
826,"Видео в тренды попадают из за активности на канале. Лайки ровно как и дизлайки продвигают видео в топ. А ещё больше его продвигают комменты. А комментов тут очень много. И не важно какие, положительные или отрицательные. Как в интернете любят говорить: учи матчасть.",neutral,"['комменты', 'видео']",,0.0,0.0
827,@Сергей Муранов- кремлебот,neutral,"['сергей', 'муранов']",сергей муранов,0.0,0.0
828,Один пиздёшь,neutral,[],,5.0,0.0
829,почитал коментарии и понял что либерастов трогать нельзя . Налетели тупыми коментами про какого то итальянца нагадили и свалили . Правильно говорят - не трожь га-но вонять не будет,negative,"['тупые коменты', 'либерасты']",,2.0,4.0
830,"Боты палятся. Все одно и тоже пишут: \n1) ""Зашел что бы постваить дизлайк"" и подобные комментарии.\n2) ""Пиздуй в свою Италию"" и подобные.\n     Забавно ,что многие известные либерасты вещают об ужасном режиме в РФ из зарубежья. Навальный предпочитает отдыхать, отмечать др, и лечиться за границей. \n     И ни че :) Навальнятам норм.\n3) ""кремлебот"". \nКомментариев по содержанию видео от них почти нет.",negative,"['ужасный режим', 'известные либерасты']",,1.0,0.0
831,Бот с ботом общаются 😂😂😂смех да и только,neutral,"['бот', 'смех']",,0.0,0.0
832,@Черная Роза пока щенок посмейся пока разрешают,neutral,"['чёрная роза', 'щенок']",,0.0,0.0
833,@иван петренко А тебе раб не разрешают? Бедняга забулдыга ты 😂,skip,"['раб', 'петренко']",,0.0,0.0
834,"Браво!Брависсимо!!!!!\nОчень понравилось про митингующих ,косящих от призыва и аллиментщиков!\nЕсли это -правда,то МОЛОДЦЫ !!!!!! Правоохранители.Мужики!!!!!",positive,"['призыв', 'правоохранители.мужики']",,0.0,1.0
835,ты уже по итальянски с ним.,neutral,['итальянски'],,0.0,0.0
836,ИТАЛЬЯНСКИЙ  АРТИСТ  СИНЬОР  ПЕТУШКОВ  СНОВА  НА  ГАСТРОЛЯХ  В  РОССИИ  ПРОЕЗДОМ  ИЗ  СОЛНЕЧНОЙ  ИТАЛИИ !!!  КАК  ВСЕГДА  ЖИРНЮЧИЙ  ДИЗЛАЙК  АВТОМАТОМ  НЕ  ГЛЯДЯ !!!,positive,"['солнечная италия', 'синьор петушков']",,4.0,0.0
837,помёт в уши ссыт а дурачки его слушают.,negative,"['уши', 'помёт']",,72.0,6.0
838,дак тут дурачков кроме вас нету тут же одни боты по вашим словам,negative,"['одни боты', 'ваши слова']",,2.0,0.0
839,@иван петренко дурачки в телике Соловья смотрят,negative,"['телик соловья', 'петренко']",,5.0,0.0
840,"Умничка соловьёв,правильно гутарит",positive,"['умничек', 'гутарит']",,3.0,0.0
841,@Нурия Зарипова- кремлебот,neutral,"['нурия зарипова', 'кремлёбот']",нурия зарипова,2.0,0.0
842,"К счастью, у нормальных людей всё не так, как у Вас - помёт выкакивают, а мочой ссут, так что уважайте других и себя.",negative,"['нормальные люди', 'счастье']",,0.0,0.0
843,так ты дурачок что ли?,negative,['дурачок'],,1.0,0.0
844,Пиздуй в свою Италию,neutral,['италия'],,2.0,0.0
845,"В Москве прошли плановые учения Росгвардии (бывших Внутренних войск) и других компетентных органов по противодействию уличным беспорядкам. Нередко в подобных учениях во всех странах мира со стороны хулиганов и провокаторов выступают те же сотрудники силовых ведомств, только одетые в гражданское. Однако в таком случае эффективность учений не слишком высока. Поэтому нынешние учения в Москве проведены в обстановке, максимально приближенной к реальной. Для этого при помощи активистов (Навальный, Соболь и другие агенты под прикрытием) были привлечены все желающие добровольно участвовать в несанкционированных выступлениях под любым подходящим предлогом. Учения прошли гуманно, никто из животных и со стороны демонстрантов не пострадал. Выявлены отдельные люди, страдающие психическими и иными заболеваниями, им оказывается квалифицированная помощь.\nРоссийский опыт среди специалистов зарубежных компетентных органов признан образцовым.\nПоздравляем вас, товарищи, с успешным завершением учений!\n\nПочему Азия от Гонконга до Калининграда? От Гонконга до Лиссабона!",neutral,"['москва', 'гонконг']",,0.0,4.0
846,Ну и ересь 😂😂😂,negative,['ересь'],,0.0,0.0
847,Чёрная Роза — признак печали. Печаль от отсутствия ума.,negative,"['чёрная роза', 'признак печали']",,0.0,0.0
848,"@Sergey Orehov Блин, забыла клетку в дурке запереть и ты из нее сбежал ☻",skip,"['sergey orehov', 'нея']",,0.0,0.0
849,"Точно, забыла запереть — изнутри. Не волнуйся, я тебя запер снаружи, когда сбегал. Ещё и стулом подпёр, дура. Наслаждайся одиночеством! Правда, волнуюсь, как ты там в родных стенах с ума сходишь. Как сойдёшь окончательно — отпишись. Ха-ха-ха!",negative,"['ум', 'стул']",,0.0,0.0
850,Все кто смотрит эту пропагандонскую хуету далбаеб и биомусор .,negative,"['пропагандонская хует', 'биомусор']",,6.0,0.0
851,Зашёл что бы плюнуть пидору соловью в рожу..,negative,"['соловей', 'рожа']",,4.0,0.0
852,Столько дизлайков - это супер))),positive,[],,4.0,0.0
853,Вечер с обоссаным путинским клоуном,negative,"['путинские клоун', 'обоссаным']",,4.0,0.0
854,"Помойка сраная. \nТак стараются обосрать Зеленского,  дабы выгулядить на фоне Украины лучше.",negative,"['фон украины', 'помойка']",,6.0,0.0
855,убили Россию  и продолжают,negative,['россия'],,0.0,0.0
856,Соловьев молодец!,positive,"['соловьев', 'молодец']",соловьев,1.0,0.0
857,"Смотрю, с низу много собралось Навальных - Анальных, Вы что, все в дупу е@етесь, что ли, своеобразный клуб любителей Навального - Анального! Тьфу на всех вас!",negative,"['своеобразный клуб любителей', 'низ']",,0.0,0.0
858,"Кайф, дизы прут, вот она истинная поддержка!",positive,"['истинная поддержка', 'прут']",,92.0,9.0
859,даа петухов много,neutral,['петухи'],,6.0,0.0
860,@иван петренко- кремлебот,neutral,"['петренко', 'кремлёбот']",,4.0,0.0
861,Дебилов мало но они хорошо организованы.,positive,['дебилы'],,2.0,0.0
862,"Ну так а кто в трендах пасётся? гартавые либерасты, вот и дизы! Поддержка тут не причем...",negative,"['тренды', 'поддержка']",,3.0,0.0
863,@Денис Николаевич- кремлебот,neutral,"['николаевич', 'кремлёбот']",денис николаевич,0.0,0.0
864,@nikita plaksin анальная пробка,neutral,"['анальная пробка', 'nikita plaksin']",,3.0,0.0
865,@Andrey Strepachev- кремлебот,neutral,"['andrey strepachev', 'кремлёбот']",,0.0,0.0
866,Поддержка дегенератов не стоит и евроцента!,neutral,"['поддержка дегенератов', 'евроцент']",,1.0,0.0
867,@nikita plaksin - кремлебот,neutral,"['nikita plaksin', 'кремлёбот']",,1.0,0.0
868,"Уже не те стали передачи. 60 минут стало тоже самое. Похоже надо закругляться смотреть российское ТВ. На передачах уже нечего обсуждать, темы дибильные, ничего серйозного, смотреть неприятно, чернуха и желтуха. От передач веет негативной энергией. Все темники для всех медиа площадок одинаковые, темники пустые, ни о чем. Низкая культура обсуждения и передач. Ведущие перестали быть носителями истины, стали вещать лож и предвзятость. 3 последних месяца все рос. ведущие ведут себя нечестно, что Михеев, что пара на 60 минут, что Соловьев. Это уровень журналистов желтой прессы. Профукали Украину, так ведите себя теперь достойно. Признайте свои ошибки, лейте понос на свое правительство, признайте свое предательство части Украины и не надо крыть ложью и клеветой хороших людей. Все эти многочисленные передачи были открыты для противостояния ""демократической"" идее и доказать, что майдан в Росси был бы ошибкой. Все. Это уже доказано. Доказано и в самой Украине. Теперь все. Эти рос. медиа площадки можно закрывать. Российская капиталистическая правительственная идея себя исчерпала и завела Россию в тупик и все понимают, что Россия проиграла. Пусть Россия выберет себе наказание. Пусть самоликвидируется. Юго-восток поддержит такое наказание для предателя",negative,"['россия', 'передачи']",росся,0.0,0.0
869,"Я поставил дизлайк, завтра фсб откроет на меня пару уголовных дел. Так работают правоохранительные органы в рф",neutral,"['уголовные дела', 'правоохранительные органы']",,2.0,0.0
870,У  нас что своих проблем мало. про них не слова. РОССИЮ  доят,negative,"['слово', 'россия']",,129.0,6.0
871,"Украина только формально другое государство, а по так говорят на русском, вахтой едут работать в Россию, в интернете смотрят фильмы с русской озвучкой так что де факте, это тоже часть России.",neutral,"['часть россии', 'русская озвучка']",,2.0,0.0
872,"@Сергей Муранов угу, а Мексика тогда - это часть США. Г-логика.",neutral,"['часть сша', 'сергей']",сергей муранов,3.0,0.0
873,"@Иван Иванов вообще то да, Мексика лишь формально независима. Как и Канада, так и Мексика де факто часть сша и экономически и политически.",neutral,"['мексика', 'часть сша']",иван иванов,0.0,0.0
874,"@Сергей Муранов только вот я очень сомневаюсь, что в США по крупнейшим каналам с утра до вечера обсуждают проблемы Мексики, вместо своих собственных. А у нас такое ощущение, что наши федеральные каналы, судя по повестке, - это украинские федеральные каналы.",negative,"['украинские федеральные каналы', 'наши федеральные каналы']",сергей муранов,1.0,0.0
875,@Сергей Муранов- кремлебот,neutral,"['сергей', 'муранов']",сергей муранов,0.0,0.0
876,"@Иван Иванов будь уверен, про Мексику там много вещают. Так как нелегалов из неё едут очень много. Но ситуация с Мексикой в целом более менее стабильна. А вот на Украине произошёл переворот и элиты стали русофобские. Раньше же про неё мало говорили при Януковиче. Вот случись такое в Мексике, то же заговорили бы. Хотя недолго. Сша не стали бы миндальничать давно бы прижали к ногтю Мексику, и нужный повод нашли и прочее. Сколько индейцев в своё время уничтожили, почти под корень. Единственные кто применил ядерное оружие против неядерной страны. Они в этом плане очень кровожадные.",negative,"['мексика', 'ядерное оружие']",янукович,1.0,0.0
877,"г.Евстафьев, много возомнили, нас с Европой твит Трампа не поссорит. Нас поссорят базы НАТО у наших границ.\nЕщё раз. Один из пунктов нашей доктрины ответный удар по территории сша. Они не забыли?",neutral,"['территория сша', 'твит трампа']",евстафьев,0.0,0.0
878,"Говнопередача, когда уже этот соловьев свалит к себе в италию",negative,"['соловьев', 'италия']",,46.0,2.0
879,Привет госдеп😜,speech,"['привет', 'госдеп']",,2.0,0.0
880,"Кай Метов , вам бы в психоневрологический. Может еще не поздно.",neutral,['кай метов'],мет,0.0,0.0
881,Как этот треш попал в тренды?,neutral,"['треш', 'тренды']",,8.0,0.0
882,"У вас маркетологи на голову обиженные? Денег на ""тренды"" хватило, а на пару сотен тыщ лайкосов, пожалели? Ну хоть вырубите их, не позорьтесь... \nДа и открытые комменты, это самоубийственно для такой  низкосортной пропаганды...",negative,"['такая низкосортная пропаганда', 'пара сотен тыщ']",,0.0,0.0
883,Этого долбаеба кто-то ещё смотрит чтоли 🤦‍♂️,neutral,"['чтоли', 'долбаеб']",,4.0,0.0
884,без лишних слов дизлайк,neutral,"['лишние слова', 'дизлайк']",,1.0,0.0
885,"Паваротти, черт ты поганый, шутит тут он ещё",negative,"['черты', 'паваротти']",,6.0,0.0
886,"Почему же весь демократический мир молчит и не дает оценку  полицейскому беззаконию, они просто за одно с нашими властными врагами, их все устраивает, главное нефть ,газ качают ,конкуренцию на технологическом поле не устраивают, умными специалистами обеспечивают и устраивают типа конфликт что бы нам показать что враг весь западный мир, да это так, а зачем наша власть принимает все рекомендованные законы международного  фонда? Сколько машин и магазинов разбили и сожгли протестующие в Москве? Сколько полицейских попало в реанимацию?У нас был мирный протест за который власти ломали ноги , разбивали головы случайным прохожим. Бог жив, скоро Вы об этом узнаете.",negative,"['наши властные враги', 'все рекомендованные законы']",,0.0,0.0
887,Опять клоака дриснула помет,neutral,"['пометы', 'клоака']",,0.0,0.0
888,Соловей разбойник,neutral,"['соловей', 'разбойник']",,3.0,0.0
889,Вообще надо запрещать все государственные передачи выкидывать на ютюб!,neutral,"['все государственные передача', 'ютюб']",,5.0,0.0
890,Помет не успевает дизлайки скручивать😂,neutral,"['пометы', 'дизлайки']",,6.0,0.0
891,соловьиная отрыжка  блиаааать,negative,['соловьиная отрыжка'],,2.0,0.0
892,"Почему Захарова говорит о том, что американцы не думали как нам развиваться, хотя консультантами при создании нынешней конституции были.....барабанная дробь, ну вы поняли",negative,"['нынешняя конституция', 'были.....барабанная дробь']",захаров,0.0,0.0
893,Бамбино спагетти развешивает,neutral,"['спагетти', 'бамбино']",,4.0,0.0
894,"Зашёл, поставил диз и ушёл!",neutral,[],,5.0,0.0
895,Логики он не видит в изменении доктрины... А мы без логики уже как три года изменили. От вас козлищ ничего хорошего ждать не приходится.,negative,"['логика', 'три года']",,1.0,1.0
896,"Ирусик , не нервничай\nЛогика есть. Всё будет ОК.",neutral,"['нервничай\\nлогика', 'ирусик']",,0.0,0.0
897,Соловьиный помёт лови дизлайк,neutral,"['соловьиный помёт', 'дизлайк']",,1.0,0.0
898,"Мерзость, надеюсь ты не спокойно спишь ночами.",negative,"['ночи', 'мерзость']",,10.0,0.0
899,Василь полный дебил,negative,"['полный дебил', 'василь']",,2.0,0.0
900,"переходим на 60 минут,семейство Сливных Бочков опустим",neutral,"['60 минут,семейство']",бочковый,1.0,0.0
901,"Подстилка тухлодырая, поговори за россиян",negative,"['россияне', 'подстилка']",,3.0,0.0
902,"Почему этого Кинг-Конга, 38:51 ещё никто не придушил? Это же ужасная тварь, до сих пор, портящая воздух, таких существ. не должно быть в принципе в нашем мире, в мире людей, любящих мир.  Что касается Захаровой, это подарок всем нам и она большая умница, не заметить это, может только полный имбецил. Обажаю её как человека разумного, разумеется. Пардонте  за тавтологию .имхо",negative,"['ужасная тварь', 'такие существа']",захарова,0.0,0.0
903,Диз питорюге итальянской,neutral,['питорюг'],,2.0,0.0
904,правда глаза режет??? дцп-кремлеботы коммены удаляют с явной регулярностью),negative,"['явная регулярность', 'дцп-кремлёботы коммены']",,1.0,0.0
905,Какие отвратительные РОЖИ!!!!,negative,['какие отвратительные рожа'],,16.0,0.0
906,"Злобин не знает сколько зарядов у Китая.. Вам и не надо знать.\nСша в Европе размещают ракеты, в Азии, на Б.и Д. Востоке.. Васильич, широко шагаете, штаны не боитесь порвать?",neutral,"['штаны', 'ракета']",злобин,0.0,0.0
907,"чувак с битой. мешок со стволами. орущий на омон чувак. \nДа это просто беспредел какой-то! террорюги поганые, порядок нарушают! сидели б дома лучше, телевизор смотрели под рюмашку!",negative,"['чувак', 'террорюга']",,3.0,0.0
908,Не смотря ставлю дизлайк помёту 😂😂😂,neutral,"['помёт', 'дизлайк']",,1.0,0.0
909,"Ах-хах, вылез в тренды... , ну теперь читай, что о тебе народ думает.",neutral,"['тренды', 'народ']",,10.0,2.0
910,Михаил Никонов это ты себя народом считаешь?! Ха-ха!,neutral,"['михаил никонов', 'народ']",михаил никонов,0.0,0.0
911,с тебя народ как с меня балерина . Вы бараны сами его подняли в тренд количеством просмотров . Овощи,negative,"['количество просмотров', 'тренд']",,0.0,0.0
912,кормилец для моих растений соловьиным гавном,neutral,"['соловьиный гавном', 'мои растения']",,2.0,0.0
913,"Новое слово перфомАнс услышал,чем оно от старого перфОрманса отличается?)",neutral,"['старое перформанса', 'услышал,ч']",,1.0,0.0
914,В.Р. КАКОЙ ДУРАК БЕРЕТ В СВОЮ АРМИЮ ПРЕДАТЕЛЕЙ?44.30.,neutral,"['какая дурак', 'армия']",,0.0,0.0
915,"Зашёл, поставил на паузу, воткнул диз 💪🏼",skip,['пауза'],,0.0,0.0
916,лайк кто так же пришел сюда чтобы поставить диз и ушел.,neutral,['лайк'],,12.0,0.0
917,Фу помои,negative,['помои'],,0.0,0.0
918,"отборные ""сливки"" общества во главе с помётом",neutral,"['сливка', 'помёт']",,3.0,0.0
919,"Дизлайк, просто, увидел Соловьева 1000 дизлайков",neutral,"['соловьев', 'дизлайк']",соловьев,0.0,0.0
920,"Все всё понимают , но никого не наказывают ...чудеса !!! штраф  и сутки это не наказание !!! содеянное гораздо преступнее , чем многие тяжкие ст. ук !",negative,"['тяжкие ст', 'штраф']",,3.0,1.0
921,Хотя бы на общественные работы отправляли этих борцунов и родителей штрафовали. Был бы эффект.,negative,"['общественные работа', 'эффект']",,0.0,0.0
922,Зашёл глянуть битву либеработы vs кремблеботы,neutral,"['битва либеработы vs', 'кремблёботы']",,0.0,0.0
923,"Если они будут удалять негативные  комменты, то останется парочка положительных от ботов))",neutral,"['негативные комменты', 'парочка']",,0.0,0.0
924,"Pidorissimo solovino, uebanto ot suda v svoy italiano.",neutral,"['uebanto ot suda', 'svoy italiano']",,3.0,0.0
925,кто эту хрень выводит в тренды,neutral,"['хрень', 'тренды']",,0.0,0.0
926,Ёбанная пропаганда теперь и тут.,negative,['ёбанная пропаганда'],,0.0,0.0
927,"Привет соловей, тело душу не жмёт?)",skip,"['тело', 'соловей']",,2.0,0.0
928,"он в тренде потому ,что пишем много, о том какой он приличный гражданин из Италии.",neutral,"['приличный гражданин', 'тренд']",,67.0,8.0
929,"Да ради бога, пусть хоть год висит. Несведомые будут хоть в курсе, как к нему народ относится",neutral,"['народ', 'курс']",,2.0,0.0
930,"Мы здесь не при чем, в тренды его боты выводят накрутками ещё до наших комментариев.",neutral,"['наши комментарии', 'тренды']",,2.0,0.0
931,"ну, вот например навальный, очень честный человек! честно лярды рублей через свой фонд отмывал...",negative,"['честный человек', 'лярды рублей']",,1.0,0.0
932,Зависть - плохое чувство!,negative,"['плохое чувство', 'зависть']",,0.0,0.0
933,@Денис Николаевич- кремлебот,neutral,"['николаевич', 'кремлёбот']",денис николаевич,0.0,0.0
934,@vasia tm- кремлебот,neutral,"['vasia tm', 'кремлёбот']",,0.0,0.0
935,Он гражданин России! Патриот России! Кому не нравится слушайте  эхо Москвы !,neutral,"['эхо москвы', 'патриот россии']",,0.0,0.0
936,"Вил на жительство - это Не гражданство и Не национальность,  иудеям можно иметь любое место жительства.",neutral,"['любое место жительства', 'национальность']",,0.0,0.0
937,"Мне нравятся передачи Соловьёва, потому что он говорит правду. Поэтому всегда смотрю.",positive,"['правда', 'передача']",,8.0,0.0
938,Ютуб дизлайк убирает,neutral,"['ютубы', 'дизлайк']",,0.0,0.0
939,зачем они это на youtube заливают???,neutral,['youtube'],,21.0,2.0
940,"arhibot1 для адекватных людей, с одной извилиной этого не понять",neutral,"['одна извилина', 'адекватные люди']",,1.0,0.0
941,"для того чтобы дебилам было что минусовать. Так они сокращают число суицидов в среде имбецилов, которые не знают чем еще заняться. Заботятся о популяции населения Украины.",negative,"['популяция населения украины', 'число суицидов']",,1.0,0.0
942,"О, помёт опять в трендах. \nСюжет в кратце: Опять про украину. Опять у нас всё хорошо, а в Украине всё плохо.",negative,"['украина', 'тренды']",,4.0,0.0
943,"Опять о Украине? \nПро Украину ведь легче и приятнее говорить чем о России. \nО России это значит о: нищете, грязи, воровстве,хамстве, бандитизме, терпении народа, убийствах, насилии, крови, смерти, огне и только  ужас, страх, безнадёжность итд.    \nСбылись слова Бжезинского: « без Украины Россия развалится»  \n  ...и  развалилась... \nи так, что даже Бжезинский не мог себе такого представить. \nСама власть разносит страну в пух и прах\nБраво, Путин!!!    И пропагандисты !!!",negative,"['украина', 'россия']",путин,1.0,0.0
944,"Зашёл сюда поставить 👎, с удовольствием плюнул бы ему в морду.",negative,"['удовольствие', 'морда']",,3.0,0.0
945,Запретил всем свойм родственникам смотреть это говнище,negative,"['все своймы', 'родственники']",,2.0,0.0
946,"""Приключения итальянца в России""",neutral,"['приключение итальянца', 'россия']",,116.0,3.0
947,"Он про виллу в Италии говорил несколько лет назад. Почему же именно сейчас её начали муссировать? Читаешь комменты, и ощущение словно один и тот же бот, под разными никами пишет одни и те же комменты. Кремлеботы хоть разнообразно пишут. А навальнята что? Словарного запаса не хватает? Одни оскорбления. А аргументировать не могут.",negative,"['комменты', 'словарный запас']",,1.0,0.0
948,"+Magic Faders\r\n Гавнопатриот с ником ""Magic Faders"" живет яко-бы а России, но пишет свой ник американскими закарлючками.. Ты американский член со своего рта сначала вынь, а потом уже что-то здесь вякай!.. Русские патриоты никогда не будут писать свои ники и свои имена на американской фене.. Так пишут только американские холуи и отсосы на содержании у США.",negative,"['ник', 'русские патриоты']",,0.0,0.0
