,text,ton,keywords,names,likes,replies
784,"Сколько можно, каждый день одно и тоже. Займитесь делом. И ведущего нужно поменять, передачу переименовать.",neutral,"['каждый день', 'передача']",,0.0,0.0
785,Мы тебе не верим Жирик!,negative,['жирики'],жирика,0.0,0.0
786,Соловей ты олень 🦌 если так рассуждаешь ! Ты фашист,neutral,"['фашист', 'соловей']",,0.0,0.0
787,https://youtu.be/t9JixxqjCq0,neutral,['https://youtu.be/t9jixxqjcq0'],,0.0,0.0
788,"Вот и вся основная политика-война и уничтожить всех ядерными бомбами!Никто не говорит о налаживании связей ,компромиссах и переговорах,готовы пожертвовать миллионами своих сограждан!А какой конечный итог?Ядерная зима и тотальное уничтожение всего человечества!И это транслируется на федеральных каналах и вбивается в головы всех жителей России-только война!В такой стране никогда люди не будут жить благополучно,если им пропагандируют,что всего достигать можно только через насилие и кровопролитие!",negative,"['какая конечный итог?ядерная зима', 'вся основная политика-война']",,0.0,0.0
789,"Европа если желает дружить да , тоже",neutral,['европа'],,0.0,0.0
790,"Россия держитесь вместе с Китаем ,Индия,Иран,Турция,Сев Корея,эти и ещё из быв.Сов.респ.кто желает дружит с Россией тех .",neutral,"['россия', 'корея,эти']",,0.0,0.0
791,Бедный жирик .совсем в маразме погряз и носит же земля мерзость эту,negative,"['бедный жирики', 'мерзость']",,0.0,0.0
792,"https://youtu.be/DD8Duml4Z-o  ,  https://youtu.be/BrYfktSeOJc  ,  https://youtu.be/tC2QGMGH_f8  , \nhttps://youtu.be/_tHm9PcSyTA",neutral,"['nhttps://youtu.be/_thm9pcsyta', 'https://youtu.be/tc2qgmgh_f8']",,0.0,0.0
793,Еврейские граждане волнуются за Россию. Люди ау!,neutral,"['еврейские граждане', 'россия']",,1.0,1.0
794,"Неужели Россия так не научит или не обяжет этих роходимцев просто своим трудом зарабатывать себе на жизнь, а не сидеть у себя на голове выуживая все, что можно продать за бугром и обогащаться безмерно.",negative,"['труд', 'роходимцы']",,0.0,0.0
795,Сплошной дурдом на ТВ!,negative,"['сплошной дурд', 'тв']",,0.0,0.0
796,Индикатором нормального общества в России  это отсутствие подобных долб-в в эфирах центрального канала и государственной думы.Как нужно довести народ чтобы смотреть и тем более поддерживать его.,neutral,"['центральное канал', 'подобные долб-в']",,0.0,0.0
797,"Смотреть эту долбоебатину , вредно для здоровья.",negative,"['здоровье', 'долбоебатин']",,0.0,0.0
798,"Скомшорохи кремлевские, проститутки медийные",neutral,"['скомшорохи', 'проститутка']",,0.0,0.0
799,PASTA,neutral,['pasta'],,0.0,0.0
800,"Уроды, б..дь..С 1917 года воюем и губим, угнетаем, унижаем...Мерзкий вор, лицемер, барыга, отцеотступник Владимир Юристович строит из себя великого пророка. Воистину, конец света не за горами!",negative,"['унижаем...мерзкий вор', 'конец света']",владимир юристович,0.0,0.0
801,груз200 из УКРАИНЫ в парашку ......С ЛЮБОВЬЮ!!!!!!!!! самый лучший мордорский орк-дохлый орк парашник..........,negative,"['украина', 'парашник']",,1.0,0.0
802,Клуб идиотов!!!,neutral,['клуб идиотов'],,0.0,0.0
803,Два дибила это сила!!!!!! 🖕🖕🖕🖕☝👈,positive,['сила'],,0.0,0.0
804,"Ни какой ядерной войны между РФ ,США,Китай не будет.Все прекрасно понимают что победивших не будет.",neutral,"['какая ядерная война', 'сша,китай']",,0.0,1.0
805,"Господин Жириновский своё уже пожил, и во власти нажировался. Ему уже и войну можно хотеть.    А молодым жить хочется. Не надо бред нести! Размахивать и стращать ядерным оружием не надо даже на словах!",negative,"['ядерные оружие', 'слова']",жириновский,0.0,0.0
806,Владимир Соловьёв стал социалистом и коммунистом?),neutral,"['владимир соловьёв', 'социалист']",соловей,1.0,1.0
807,от капитализма свое уже взял.,neutral,['капитализм'],,0.0,0.0
808,Я когда то голосовал за Жиряка. Какой ужас.,negative,"['какая ужас', 'жиряк']",,0.0,0.0
809,Жирик скоро тебе конец \nЕвреев кто спасали конечно коммунистической парти\nНЕБЛАГАДАРНЫЙ мраз,negative,"['конец', 'жирики']",жирика,0.0,0.0
810,хочеш мира готовся в войне!!!!!!!!!,neutral,"['хочеш мира', 'готовся']",,0.0,0.0
811,"Кедми  же сказал, - ""России не нужна ни восьмёрка, ни семёрка, ни шестёрка...""\nВ этот клуб мошенники подыскивают ""дурака"" потенциального...вообще нехрен\nс мошенниками с краплёнными картами садиться за стол...Гоголя читайте...",negative,"['мошенники', 'краплённые карты']",гоголь,0.0,0.0
812,Шуты путина,neutral,['шуты путина'],,0.0,0.0
813,"сын юриста 30 лет ""дуру"" гонит",neutral,"['сын юриста', '30 лет']",,0.0,1.0
814,весь в отца,neutral,['отец'],,0.0,0.0
815,"Самый удачный костюм Жириновского...поработали дизайнеры, кажется, очень\nхорошо подобран оттенок...",neutral,"['самый удачный костюм', 'оттенок']",жириновский,2.0,1.0
816,"супер! посмеялась от души.. затем и зашла, чтобы почитать комментарии при выключенном звуке помета",positive,"['выключенный звук', 'помета']",,0.0,0.0
817,Жириновский  ты молодец 👍  Хабаровск за тебя. .,positive,"['хабаровск', 'молодец']",,0.0,1.0
818,только не спешите переименовать Хабаровск в Хабатовск,neutral,"['хабатовск', 'хабаровск']",,0.0,0.0
819,"все партии с верху сделаны и только лдпр ..., жирик украл у Льва Убожко.",neutral,"['все партия', 'убожко']",лев убожко,0.0,0.0
820,"МЫ ЗАБЛУДИЛИСЬ, С НАШИМИ ПОЛИТИКАМИ,  И ХОДИМ,КАК "" ЕЖИК  В ТУМАНЕ""!!!  ИЗ КРАЙНОСТИ В КРАЙНОСТЬ!!!👎👎👎",negative,"['крайность', 'наши политики']",,0.0,0.0
821,"жирик полный ебантей!то шампанское пил за трампа, теперь воевать собрался! пора этому маразматику в психушку!",negative,"['трамп', 'психушка']",,0.0,0.0
822,"Разные типа Жириновского пристроили своих детей, внуков и так далее,  конечно они не хотят Социализма - как же,  - тогда будет справедливость, всем по потребности и по способности, а кто не работает тот не ест ворам готов пока пустой ГУЛАГ.... Они страх, как боятся коммунистов!!! Теперь всё наоборот  - противно слушать Жириновского - предатель №1...хамелеон  -  Долой Госдуму!!!",negative,"['разные тип жириновского', 'пустой гулаг']",жириновский,0.0,0.0
823,"трамп уходящая фигура, говорить о нем в серьёз как минимум, напрасная трата времени! трампа америка терпит из соображений престижа, не комильфо признать, что в белом доме сидит наштрамп - трампнаш! его, уйдут, потихоньку и забудут как одну из самых позорных страниц своей истории!",negative,"['трамп', 'самые позорные страницы']",,0.0,0.0
824,"Бараны ракетами махать ещё ничего не значит , перед тем как нажать на кнопку во первых обосирается а во вторых ещё не факт что это кнопка сработает",neutral,"['кнопка', 'факт']",,0.0,0.0
825,"Вот далбаебы , будто все ещё 18ом веке живут .проснетесь во дворе 21-й век во дворе , весь мир откажется и от газа и от нефти",negative,"['двор', 'весь мир']",,0.0,0.0
826,Хуеда о не победа,negative,"['хуеда', 'победа']",,0.0,0.0
827,"По Кавказу согласен100%если зашевелится Россия в хорошем смысле не такая х.............. Я, как сейчас никто не дернется, но это при одном условии, если таких тварей будет, ми-ни-мум, пока наоборот, гадина ты такая.....",negative,"['хорошее смысл', 'такие твари']",,0.0,0.0
828,Владимир Вольфович отдел фантастики на втором этаже,neutral,"['отдел фантастики', 'этаж']",,1.0,1.0
829,палата№ 6,neutral,['палата'],,1.0,0.0
830,"Интересно слушать ведущего, у которого вся семья, и сам он гражданин Евросоюза !! Нет хуже врага, чем враг внутри  страны!",negative,"['враг', 'гражданин евросоюза']",,3.0,2.0
831,"Это дурак Жириновский 30 лет около власти и его она терпит. Почему. Он нужен ей. Трепло, приспособленец уважаемый для неё тип. Вся беда в стране, к власти пришли слабые на голову люди.",negative,"['власть', 'вся беда']",жириновский,1.0,0.0
832,@Виктор Лепехин персонажи Григория Климова.,neutral,"['персонажи григория климова', 'лепехин']",григорий климов,0.0,0.0
833,Маразматик разбушевался!,negative,['маразматик'],,11.0,0.0
834,Клоун и есть клоун,neutral,['клоун'],,0.0,0.0
835,"Я не знаю какой процент, сумаседших на данный час........",neutral,"['какая процент', 'данный час']",,0.0,0.0
836,Только евреи заботятся о России,neutral,"['россия', 'евреи']",,0.0,0.0
837,Жириновский решает всё.,neutral,['жириновский'],жириновский,0.0,1.0
838,все свои проблемы решает не отходя от кресла депутата,neutral,"['кресло депутата', 'проблема']",,0.0,0.0
839,Соловьёв продажная шкура. Недвижымость за границей имеет.,negative,"['продажная шкура', 'соловьи']",,0.0,0.0
840,он вызывает только смех. морально низкий человек говорит о высоком.,neutral,"['низкий человек', 'смех']",,0.0,0.0
841,Ё Б Н У Т Ы Й,neutral,"['ё', 'ы']",,1.0,0.0
842,"Опять война  и так уже 20 лет , а экономики,медицины, образования так и нет , во всём виноват Кавказ , охренеть кому они эту лапшу вешают?? Надо быть таким дебилом чтобы слушать этот Жириновский бред",negative,"['такие дебил', '20 лет']",жириновский,0.0,0.0
843,"Жириновский как обычно бла бла бла и это уже продолжается больше 20лет , аж мерзко смотреть",negative,"['жириновский', '20года']",жириновский,0.0,0.0
844,Zawtra pizda eewreiem,neutral,['zawtra pizda eewreiem'],,0.0,0.0
845,Жириновский прав!,neutral,['жириновский прав'],жириновский,0.0,0.0
846,CHASOWNIA MASKALSKIX  EWREIOW,neutral,['chasownia maskalskix ewreiow'],,0.0,0.0
847,Club agressiwnyx i paranoikow kremlia,neutral,['club agressiwnyx i paranoikow kremlia'],,0.0,0.0
848,ARMENIA-GERMANY-EU-NATO!!!! BYE BYE NISCHEBRODY,neutral,"['bye bye nischebrody', 'armenia-germany-eu-nato']",,0.0,0.0
849,И ЭТИ ВЫРОДКИ ПРАВЯТ СТРАНОЙ,negative,"['страна', 'выродки']",,1.0,0.0
850,DIAGNOZ= NAXUI S KAW-KAZA MASKALI....,neutral,"['naxui s kaw-kaza maskali', 'diagnoz']",,0.0,0.0
851,"Смех смехом. Я помню, как нас собирал директор на совещание на предпрятии, где работала, и говорил, что чиновникам надо повысить зарплату, чтобы они не брали взятки. Начало 90- ых годов. Готовили людей к приватизации. Что вышло. На дорма какие рты открыли эти самые чиновники! Чем дальше в лес, тем больше дров. Сколько волка не корми, он все равно в лес смотрит. На этот счет русских поговорок много. Вывод: посадить всех без исключений чиновников на один уровень зарплаты ( они ничего не производят и не делают) 25000 рублей. Всем пенсионерам такую же пенсию. Пенсионеры хоть плоды приносили. А чиновники всё потребляли, жирели на дорма. Есть и на этот счет мудрость: один раз дормовое вкусил, потом за уши не оттащить (моя интепретация по той же поговорке про волков). Для этого всего то надо приказз издать. Затрат никаких. И будет тогда: ""и овцы целы и волки сыты"". Земли много. Возродить и беречь родную землю надо. Не раздавать, не жечь. Наберитесь мужества, достаньте свою совесть, снимите с себя сами непосильный вам груз. Сила не в вас, в народе.",neutral,"['чиновники', 'счёт']",,1.0,0.0
852,RASCHKA BASA 102 NAXUI S ARMENIA!!!!  XWATIT BESPLATNO U NAS HNIT!!!\n#SPUTINXUILO,neutral,"['xwatit besplatno u nas hnit!!!\\n#sputinxuilo', '102 naxui s armenia']",,0.0,0.0
853,"Сколько можно показывать эту ересь. Людей всех тошнит, уже все вырыгали от соловьиного помета, все равно хрень показывают",negative,"['соловьиный помета', 'хрень']",,0.0,0.0
854,"Согласна,чем нас лучше их,и есть предложение если будут желающие ,любящие Америку отправиться туда,помочь бесплатно!",neutral,"['любящие америка', 'согласна,ч']",,0.0,0.0
855,Нихуя себе и я тпк могу как это клоун жирик пиздеть,negative,"['клоун жирик', 'нихуй']",,0.0,0.0
856,"Такую пургу гонит , куда катимся?",negative,"['такая пурга', 'куда']",,0.0,0.0
857,https://www.youtube.com/watch?v=PBDZkxifgeA,neutral,['https://www.youtube.com/watch?v=pbdzkxifgea'],,1.0,0.0
858,Вот жириновского на рудники на восстановление разрушенной и разворованной экономики и всех остальных,negative,"['разворованная экономика', 'рудники']",,1.0,0.0
859,Китай с социалистической системой занимает ведущее место в мире. А мы свой социализм выкинули на помойку.,negative,"['социалистическая система', 'ведущее место']",,1.0,0.0
860,Этот клоун хорошо бздит. ОТ учился при совке на шару. Орестуйся сам. Это Гитлер в зародише. Уважаемые россияне. Все решается без войни и убийства. У меня такое впечатление. Что жирик породил. Путина. ЦЕ Я КИСЬ ЖАХ. ПРИНИМАЙТЕ АНТИБИОТИКИ,negative,"['уважаемые россияне', 'такое впечатление']",путин,0.0,0.0
861,"второй сказочный .... война скоро будет...гражданская, членов партии едроссов с 85 % глубинным народом...",negative,"['члены партии едроссов', 'глубинный народ']",,1.0,0.0
862,Чичваркин здесь причем ?,neutral,['чичваркин'],чичваркин,0.0,0.0
863,олигофрен-шизоид-демамог.,negative,[],,1.0,0.0
864,Бог Отец Все Знает Бог Отец Все Видит\n22 02 2018 Бог Отец  ввел на земле  Княжеское Правление Страшный Суд Начался\nБез Страшного Суда не будут делаться Богоугодные Дела,neutral,"['отец', 'бог']",суд,0.0,0.0
865,Я за коммунизм,neutral,['коммунизм'],,0.0,0.0
866,Люди давайте 8 - го сентября выкинем этот хлам трепачей на свалку .,neutral,"['хлам трепачей', 'го сентября']",,2.0,0.0
867,Откуда на этом канале столько подписчиков?,neutral,"['подписчики', 'канал']",,0.0,0.0
868,"Сидят в зале ИДИОТЫ и хлопают ""превентивному"" ядерному удару, анонсируемому  выжившим из ума старпером. Идиоты, он уже пожил! А вы?",negative,"['идиоты', 'ядерный удар']",,1.0,0.0
869,"С чем абсолютно согласен: наши главные враги - коммунисты. И настоящие, и, особенно, бывшие!",neutral,"['наши главные', 'коммунисты']",,2.0,0.0
870,Чудак,neutral,['чудак'],,0.0,0.0
871,"Если начинать сажать, то надо начинать с самого Жирика. Охуевший и наглый предатель.",negative,"['самый жирика', 'наглый предатель']",жирика,109.0,10.0
872,Жириновский подвой человек вот он и есть масон еврей,neutral,"['человек', 'подвой']",,5.0,0.0
873,Подлый,neutral,[],,3.0,0.0
874,"@Света Тауханова иди в школу зассыха, а то по две ошибки в одном слове.",negative,"['школа зассыха', 'один слово']",свет тауханов,2.0,0.0
875,"@ИВАН ИВАНЫЧ ВО первых, я не РУССКАЯ  ВО вторых телефон глючит  я знаю 6 языков а ты 1 русски  так что не   бызди дядька  ищи дальше ошибки русак",neutral,"['6 языков', 'телефон']",,2.0,0.0
876,он  Провокатор  верификованый  и стари Хрыч 😈,negative,"['хрыч', 'старь']",,0.0,0.0
877,"@Света Тауханова . Жири  провокатор  с опытом. 😈 Чифут, али антиКомунест - хорошо врло 😀",skip,"['чифут', 'свет']",,1.0,0.0
878,ТИПИЧНЫЙ ХАБАДОВСЦИЙ ПРИХВОСТЕНЬ - ПАДЛО!,negative,"['типичный хабадовсции', 'прихвостень']",,1.0,0.0
879,@Света Тауханова ДА НИ КАКОГО УВЕЛИЧИТЕЛЬНОГО СТЕКЛА НЕ НАДО! ЖИРИНОВСКИЙ - ТИПИЧНЫЙ ПРЕДСТАВИТЕЛЬ КОМИТЕТА 300!,neutral,"['типичный представитель комитета', 'какой увеличительный стекло']",не,0.0,0.0
880,"@ИВАН ИВАНЫЧ НУ ТЫ, СЛЫШЬ, ПОЛЕГЧЕ СО СВЕТОЙ , ПОКА  ТЕБЕ КАЗАКИ ДОНА НЕ НАВАЛЯЛИ!",negative,"['казаки дона', 'света']",не,1.0,0.0
881,"@Света Тауханова СВЕТА! НЕ ОБРАЩАЙ ВНИМАНИЯ, ОН ПОДЛЫЙ ТРУС! ИСПУГАЛСЯ ЖИРИНОВСКОГО!  ДЕРЖИ СВОЕ НАСТРОЕНИЕ НА ВЫСШЕМ УРОВНЕ! ВРЕМЯ ПРИДЕТ, ВСЕ ПОЙДУТ ПОД ТРИБУНАЛ, ВКЛЮЧАЯ ЭТОГО ГОРЕ - ФИЛОЛОГА!",negative,"['свет', 'подлый трус']",жириновский,0.0,0.0
882,"..билат,как токо голос ентого помета и пипец...отключать треба..жаль ,и клоуна не послухать...",negative,"['токо', 'помета']",,0.0,0.0
883,Не хер слушать этого пи*дабола прокремлёвского,negative,"['хер', 'пи*дабола']",,0.0,0.0
884,Фрик шоу,neutral,"['шоу', 'фрик']",,4.0,0.0
885,Соловьев ты с теми где у тебя недвижимость.,neutral,"['соловьев', 'недвижимость']",,24.0,1.0
886,"все мысли там, а здесь только "" бизнес""",neutral,"['все мысль', 'бизнес']",,1.0,0.0
887,ну у вас и петушара жирик.  шут для думы вашей,negative,"['петушара жирик', 'шут']",,1.0,0.0
888,Паразиты в виде людей...,neutral,"['вид людей', 'паразиты']",,1.0,0.0
889,гниль..,negative,['гниль'],,0.0,1.0
890,гнилой артист,negative,['гнилой артист'],,0.0,0.0
891,"Истины  пидарюга этот  жириновскии,      гад.  ,   из. за него  ненавижу  Россию",negative,"['истина пидарюга', 'россия']",,2.0,0.0
892,Реалити Шоу Дур Дом 2,neutral,"['шоу дур', 'реалить']",,0.0,0.0
893,"Что этот старый полудурок несёт, вы только вслушайтесь - дегенерат!",negative,"['старый полудурок', 'дегенерат']",,29.0,0.0
894,жирик голубой.,neutral,"['жирики', 'голуба']",,0.0,0.0
895,Дай АЛЛАХЬ чтобы вас уничтожил по быстрее. АМИН.АМИН.АМИН. ДАЙ АЛЛАХЬ  чтобы вас проклял.АМИН.АМИН.АМИН.,skip,"['аллахь', 'проклял.амин.амин.амин']",,0.0,1.0
896,врагов народа,neutral,['враги народа'],,0.0,0.0
897,"Трамп знает, что за каждого Человека отвечает! Соловей поёт, можно заслушаться!",neutral,"['каждое человек', 'трамп']",,6.0,0.0
898,Сдохните!!!!!!!!!!!!!!!,negative,[],,0.0,0.0
899,Шизофрения! И лекарств нет для этой российской гопоты!,negative,"['российская гопоты', 'шизофрения']",,29.0,0.0
900,"Маразматики - главный враг России, это Путин и его воровская, преступная группировка. Граждане России против Путина. Ни кто не будет воевать за такого Президента. Кто воевать то будет, депутаты зажравшиеся? Идите, воюйте сами! Почему за вас другие должны умирать? Ребят - вы клоуны и идиоты!",negative,"['путин', 'главный враг россии']",путин,1.0,0.0
901,"Теперь всё понятно, привентивный удар... Да большая часть ракет при старте взорвутся. Ну не копайте вы яму в которую сами и упадете",negative,"['большая часть ракет', 'привентивный удар']",,0.0,0.0
902,"Если будет война, зачем тебе Вольфович 200 квартир и 300 автомобилей?  Или уже расподаешь, нажитое непосильным  тяжким трудом?",neutral,"['непосильный тяжкий труд', '300 автомобилей']",,68.0,4.0
903,"распродает, в три раза дороже",neutral,['три раза'],,2.0,0.0
904,"У Жириновского старческий маразм,его никто всерьёз не воспринимает,",negative,['жириновский'],жириновский,2.0,0.0
905,Говорит  про корупция Цирк божеиии,negative,"['цирк божеиии', 'корупция']",,1.0,0.0
906,"Eto tolko tebe tak kazhetsia, on hotiab pravdu govorit, a ostalnaja duma 70 procentov vorov, slava bogu shto est ktoto kto ne boitsia slovo skazat... Malo vy ponimaete naivnyje",neutral,"['slava bogu shto est ktoto kto ne boitsia slovo skazat', 'eto tolko tebe tak kazhetsia']",,0.0,0.0
907,Помёт ты когда уже свалишь из нашей страны к себе в Испанию ? Что то клоун ты тут засиделся и таких же шлюх с двойным гражданством прихватить с собой не забудь.,negative,"['наша страна', 'двойные гражданство']",,0.0,0.0
908,Китайцы наши враги!!!!,neutral,"['наши враги', 'китайцы']",,0.0,0.0
909,Ну и рожи...даже эти пробляди поморщялись от такого поноса..ванят однако..,negative,"['рожи...дажа', 'проблядь']",,0.0,1.0
910,даже негра затошнило,neutral,['негр'],,0.0,0.0
911,Jirik.. y kavkaza esho pososiosh.. osobenno y gryzinov..! Ti ne xochesh v batymi? Vsopmni starie dobrie vremenna\n.))),neutral,"['y kavkaza esho pososiosh', 'vsopmni starie dobrie vremenna\\n']",,1.0,0.0
912,Уже..! 21 век!!! А мы все про лапти..! Да про лапти!!! И хватит мичтать..! Полный бред!!!,negative,"['лапти', 'полный бред']",,0.0,0.0
913,они когда нибуть будут говорить только про Россию?,neutral,['россия'],,0.0,0.0
914,"Превентивныи ядерныи удар по путинскои раиссии,и\nкремлевские хуилята в раю.",negative,"['раиссии,и\\nкремлевские хуилята', 'ядерныи']",,0.0,0.0
915,А тут чистят коменты если хоть слово скажут об этом пропагандоне?,neutral,"['слово', 'пропагандон']",,0.0,0.0
916,Как такое можно по телевизору показывать,neutral,['телевизор'],,0.0,0.0
917,"Старуха у телевизора так и ничего не поняла, что он сказал, но в голове усвоил\nГИТЛЕР, ВОЙНА, АМЕРИКА ВРАГИ, БОМБА ЯДЕРНАЯ, ЛОДКА ИЛИ ВОДКА.\nКАКАЯ НАХРЕН ПОЛИТИКА, ЭТО ДЕБИЛЫ",negative,"['усвоил\\nгитлер', 'телевизор']",,0.0,0.0
918,Каждый патриот России должен при види этой передачи ставить дизлайк,neutral,"['каждый патриот россии', 'передача']",,0.0,0.0
919,Ёптвойман Жорик Кавказцы тебе сильно обидили  да 🤣🤣🤣🤣,negative,"['ёптвойман', 'обидиля']",жорик ёптвойман,31.0,1.0
920,Велосипед он в Грузии потерял.,neutral,"['грузия', 'велосипед']",,0.0,0.0
921,"всю эту кучку долбаёбов и пиздаболов нужно посадить в глубокую яму,,,,..оставшегося последнего в живых -просто пристрелить... СКОЛЬКО ЛЕТ МЫ ИХ СОДЕРЖИМ??ПОСМОТРИТЕ КАКИЕ ОНИ ОТРАСТИЛИ СВОИ НАГЛЫЕ РОЖИ,, ОНИ ВСЕ ИЗДЕВАЮТСЯ НАД НАМИ..",negative,"['наглые рожа', 'кучка долбаёбов']",,1.0,0.0
922,"Выжгли Сибирь, что бы партизанам не где было прятаться, скоро, значит Китай двинется. Армия за неделю дойдёт до Урала, а Москва будет умолять НАТО помочь.",negative,"['урал', 'сибирь']",,1.0,1.0
923,"и когда начнется заваруха все паразиты укатят с сознанием выполненного долга. Все следы их "" бизнеса"" пропадут бесследно.",negative,"['выполненный долг', 'все следы']",,0.0,0.0
924,Ребята да не смотрите вы это гомно,negative,['ребята'],,0.0,0.0
925,Жириновский. Хитрый   на пенс ю,neutral,"['пенс', 'жириновский']",жириновский,0.0,0.0
926,Жириновского. На. Пенс ю,neutral,"['пенс', 'жириновский']",жириновский,0.0,0.0
927,Много бреда....а в основном прав,negative,"['основное прав', 'бреда....']",,0.0,0.0
928,ублюдок путинсеий а все рукоаодство р ф тдиоты,negative,"['все рукоаодство', 'ублюдок']",,0.0,0.0
929,"Был бы дурак (дуракам везёт),натуральный придурок.Ед.Россия(коммунисты оборотни).",negative,"['везёт),натуральный придурок.ед.россия(коммунисты', 'оборотни']",,0.0,0.0
930,Шоу для слепых!!!!,neutral,['шоу'],,0.0,0.0
931,Кавказ если они неверные...... Стереть,neutral,['кавказ'],,0.0,0.0
932,Надо задуматься о внутренней политике,neutral,['внутренняя политика'],,0.0,0.0
933,Фу ерея Соловьева слушать даже стыдно,negative,['ерей соловьева'],соловьев,0.0,0.0
934,"Совсем что-то сдал Вольфович! У него по-моему дименсия начинается. Скачет с одной темы на другую, на вопрос конкретно не отвечает.....Ленин, Сталин, Горбачёв, Рейган, Николай II, Трамп......Америку сотрём с лица земли но если сильно попросят в G7 вступим, Советский Союз был хорошей страной но коммунисты это плохо......по-моему он гонит)",negative,"['советский союз', 'одна тема']",николай,0.0,0.0
935,Жирик сейчас будет нагнетать...чувствует палёным запахло....,negative,['жирики'],,0.0,0.0
936,Жириновский как бы невзначай раскрыл гостайну - местонахождение штаба ракетных войск!,neutral,"['ракетные войска', 'местонахождение штаба']",жириновский,0.0,1.0
937,Он слил дезу.,neutral,['деза'],,0.0,0.0
938,У него раздвоение личности! Вы послушайте что он говорит! И в СССР было хорошее и в царской России хорошее! Так ты крестик сними или трусы надень! Шизик! СССР у него без коммунистов! Ха-ха-ха!\r   И наносить ядерные удары по Европе и Америке! При современном положении дел! Ха-ха-ха!,negative,"['ссср', 'современный положение дел']",,0.0,0.0
939,Жирик- один из самых конченных уродов современной истории России,negative,"['современная история россии', 'самые конченные уроды']",,2.0,1.0
940,великий артист-клоун,neutral,['великий артист-клоун'],,0.0,0.0
941,"Немцы считали русских недочеловеками , но это были враги, захватчики.\nВы нас считаете людьми? В каждом из нас , вы господа правители, видите источник обогащения , и пожили то мы более хорошо при ""проклятых' комунистах",negative,"['русские недочеловеки', 'источник обогащения']",,0.0,0.0
942,Мне всегда было интересно представить Владимира Вольфовича на передней линии фронта. Забавная картинка получается.,positive,"['передняя линия фронта', 'забавная картинка']",владимир вольфович,0.0,0.0
943,Жирик вонючий пиздабол.,negative,"['вонючий пиздабол', 'жирики']",,0.0,0.0
944,"Odin debel njesiot erundu a drugie debilii podderzhiivaet smehom , chto za kontingent,.",neutral,"['odin debel njesiot erundu a drugie debilii podderzhiivaet smehom', 'chto za kontingent']",,0.0,0.0
945,"Рассчитано на российских ""олухов"". И Соловьёв,и Жириновский первыми рванут на запад. Там их недвижимость,дети,внуки. А вы слушайте этот ""понос"".",negative,"['соловьёв,ь', 'понос']",жириновский,0.0,0.0
946,Продажная оппозиция и веры ей НЕТ ни грамма !!!,negative,"['продажная оппозиция', 'грамм']",,18.0,2.0
947,и даже одной закрутки табака,neutral,['одна закрутка табака'],,0.0,0.0
948,PS  не стоит.,neutral,['ps'],,0.0,0.0
949,"Жириновский, как предтеча!",neutral,"['предтеча', 'жириновский']",жириновский,0.0,0.0
950,Сво...ч и подлец,neutral,"['сво...ч', 'подлец']",,1.0,0.0
951,"соловьев я для тебя верёвку с мылом приготовил и ты будешь умалять меня, дать тебе их.",neutral,"['соловьев', 'мыло']",,0.0,0.0
952,"Жирик идиот, последнего русского царя звали Николай Александрович Кабыла.",negative,"['последнее русский царь', 'николай']",кабывшая,0.0,0.0
953,"Коммунистов не должно быть, а что тогда должно быть? не сказал  а наверное монархия",neutral,"['монархия', 'коммунисты']",,0.0,0.0
954,Марионетки марионеток разошлись!,neutral,['марионетка марионеток'],,0.0,0.0
955,Мозги людям запудривает а жирик клоун ха ха ха а сколько домов у него в задницу  идёте,negative,"['мозги', 'люди']",,0.0,0.0
956,Все понятно: все гавто но мы хорошие,positive,['все гавто'],,2.0,0.0
957,Дэбил.,negative,[],,0.0,0.0
958,дурак уже твои женщины китайцев рожают,negative,"['твои женщины китайцев', 'дурак']",,1.0,1.0
959,это их способ выживания. Тут он двумя руками за.,neutral,"['способ выживания', 'два руками']",,0.0,0.0
960,"Ворон врёт!Зозяин студий может себе позволить..Прекрасно зная  что происходит на территорий СССР ,с тошнотворной гримасой на роже пытается выкрутиться .Да скажи уже правду!-Китай ждёт,..наблюдает,Трамп *наш*!,((или мы его..\nДаже пенсионеры уже понимают кто есть кто,и что будет дальше.И говорят-""электронные выборы  выберут  сами себя""..",negative,"['тошнотворная гримаса', 'территории ссср']",,0.0,0.0
961,"Вольфовичь.... ну чего  ты несешь.... какой  примитивный  удар,  по ком.... по своим  друзьям  у который   ща  находятся   детки..... ""наших""  толстожопых    министров....???  да вы скорее   нашу страну  уничтожите,  а   в  сторону   бугра   даже  пёрнуть   боитесь....  вояки  вы   пля   задрыпаные))))",negative,"['какая примитивный удар', 'толстожопые министры']",,0.0,0.0
962,Пидараст,negative,['пидарасты'],,0.0,0.0
963,"Икру давали в пионерских лагерях \nМоспочтамта, был пионером и ел чёрную завидуйте уроды.",negative,"['пионерские лагери', 'уроды']",,1.0,0.0
964,"Pidorossija,eto ne Evropa...\nCto tvarili sovetskije fasisti na okupiravonich teritorijach?Raskazite vsiu pravdu!\nGovnojedi bjli i govnojedami ostanites,strana rzavich raket...",neutral,"['pidorossija,eto ne evropa...\\ncto tvarili sovetskije fasisti na okupiravonich teritorijach?raskazite vsiu pravdu!\\ngovnojedi bjli i govnojedami ostanites,strana rzavich raket']",,0.0,0.0
965,"Во как Жирик воевать хочет! Правда не говорит за кого. Интересно бы было на него посмотреть, как он стал бы командовать. За кого посылал бы людей в бой!",negative,"['люди', 'жирики']",жирика,0.0,0.0
